"age","job","marital","education","balance","housing","loan","day","month","duration","previous","poutcome","y"
33,"blue-collar","married","secondary",137,"no","yes",18,"jul",305,0,"unknown","no"
31,"unemployed","married","secondary",24,"yes","no",19,"nov",631,0,"unknown","no"
55,"technician","divorced","secondary",3450,"no","no",10,"feb",169,1,"failure","yes"
38,"technician","single","secondary",311,"yes","no",28,"may",61,0,"unknown","no"
55,"housemaid","married","secondary",139,"no","no",22,"aug",256,0,"unknown","no"
47,"management","single","tertiary",0,"no","no",11,"jun",58,0,"unknown","no"
51,"housemaid","married","primary",492,"yes","no",20,"may",142,0,"unknown","no"
46,"management","single","tertiary",334,"yes","no",4,"may",36,2,"other","no"
61,"management","married","tertiary",997,"no","no",10,"mar",106,0,"unknown","yes"
47,"management","single","tertiary",440,"no","no",21,"aug",71,0,"unknown","no"
34,"technician","married","secondary",47,"no","no",25,"aug",132,0,"unknown","no"
34,"blue-collar","married","secondary",1298,"yes","no",20,"may",120,0,"unknown","no"
41,"management","divorced","tertiary",3355,"no","no",14,"oct",181,1,"failure","no"
36,"blue-collar","divorced","secondary",-11,"no","no",5,"jun",152,0,"unknown","no"
26,"blue-collar","single","secondary",396,"yes","no",28,"may",302,0,"unknown","no"
35,"management","married","tertiary",8,"no","no",23,"apr",93,0,"unknown","yes"
36,"blue-collar","married","secondary",1409,"no","no",17,"jun",235,0,"unknown","no"
26,"management","single","tertiary",170,"no","no",15,"jun",129,0,"unknown","yes"
58,"management","married","primary",2769,"yes","no",11,"jul",94,0,"unknown","no"
50,"blue-collar","married","secondary",2320,"yes","no",7,"apr",310,0,"unknown","no"
61,"retired","married","secondary",76,"yes","no",15,"jul",195,0,"unknown","no"
28,"technician","single","secondary",2034,"yes","no",21,"may",196,0,"unknown","no"
49,"blue-collar","single","primary",3018,"yes","no",15,"may",93,0,"unknown","no"
74,"retired","married","secondary",921,"no","no",17,"apr",394,0,"unknown","yes"
53,"blue-collar","married","secondary",483,"yes","no",3,"feb",288,0,"unknown","no"
46,"self-employed","married","secondary",390,"yes","no",31,"jul",208,0,"unknown","no"
47,"management","married","tertiary",0,"no","no",27,"oct",508,0,"unknown","yes"
42,"blue-collar","single","primary",92,"no","no",30,"jul",86,0,"unknown","no"
56,"services","married","secondary",22196,"yes","no",21,"nov",189,0,"unknown","no"
42,"technician","married","secondary",2,"no","no",29,"may",249,0,"unknown","no"
49,"housemaid","married","primary",249,"yes","no",21,"nov",450,0,"unknown","no"
43,"unemployed","single","unknown",3274,"yes","no",22,"may",680,1,"failure","no"
39,"services","married","secondary",5731,"yes","no",20,"may",175,0,"unknown","no"
66,"retired","married","primary",206,"no","no",9,"feb",479,0,"unknown","yes"
30,"technician","single","tertiary",2325,"no","no",5,"apr",270,4,"other","no"
38,"management","single","tertiary",0,"no","no",24,"jul",164,0,"unknown","no"
31,"blue-collar","married","secondary",1664,"yes","no",20,"apr",158,1,"success","no"
32,"technician","married","secondary",3333,"no","no",8,"aug",50,0,"unknown","no"
48,"technician","married","secondary",7020,"no","no",6,"aug",80,0,"unknown","no"
34,"admin.","married","tertiary",37,"no","no",6,"feb",45,0,"unknown","no"
28,"student","single","secondary",28,"no","no",29,"jan",220,0,"unknown","no"
40,"admin.","single","secondary",1670,"yes","no",18,"jun",161,0,"unknown","no"
36,"entrepreneur","married","secondary",134,"no","no",20,"may",98,0,"unknown","no"
52,"retired","married","secondary",603,"no","yes",9,"jun",79,0,"unknown","no"
46,"admin.","married","primary",276,"yes","yes",6,"may",157,0,"unknown","no"
25,"technician","single","secondary",2157,"yes","no",21,"jul",339,0,"unknown","no"
52,"blue-collar","married","secondary",161,"yes","no",13,"may",274,0,"unknown","no"
40,"blue-collar","married","primary",3658,"yes","no",14,"may",977,0,"unknown","no"
26,"management","divorced","tertiary",-402,"no","yes",12,"may",127,0,"unknown","no"
26,"blue-collar","single","primary",3342,"yes","no",4,"jun",329,0,"unknown","no"
35,"self-employed","single","secondary",1732,"no","no",21,"nov",1441,0,"unknown","no"
40,"admin.","single","secondary",263,"yes","no",6,"may",231,0,"unknown","no"
31,"management","married","tertiary",623,"yes","no",13,"may",96,5,"failure","no"
32,"admin.","married","secondary",3540,"yes","no",18,"may",213,1,"failure","no"
33,"admin.","married","secondary",95,"yes","no",30,"apr",335,0,"unknown","yes"
53,"services","divorced","secondary",765,"yes","no",14,"may",959,7,"other","yes"
46,"technician","divorced","secondary",-824,"yes","no",7,"aug",429,0,"unknown","yes"
28,"management","single","tertiary",5549,"no","no",28,"jul",383,0,"unknown","no"
31,"blue-collar","married","secondary",191,"yes","no",2,"jun",40,0,"unknown","no"
44,"blue-collar","married","primary",420,"yes","no",7,"may",110,0,"unknown","no"
35,"admin.","married","secondary",0,"no","no",7,"may",326,0,"unknown","no"
50,"technician","divorced","unknown",2706,"yes","no",28,"may",179,0,"unknown","no"
32,"technician","married","secondary",4,"yes","yes",25,"aug",132,0,"unknown","no"
51,"admin.","married","secondary",423,"yes","yes",16,"oct",95,0,"unknown","no"
51,"management","married","tertiary",-892,"yes","yes",14,"aug",248,0,"unknown","no"
31,"blue-collar","married","unknown",-120,"yes","no",3,"feb",100,2,"failure","no"
41,"admin.","divorced","secondary",-365,"yes","no",28,"may",226,0,"unknown","no"
57,"technician","married","tertiary",27069,"no","yes",20,"jun",174,0,"unknown","no"
34,"management","single","tertiary",8038,"yes","no",20,"apr",29,1,"failure","no"
47,"technician","married","secondary",-938,"yes","no",28,"may",176,0,"unknown","no"
47,"admin.","divorced","secondary",1139,"yes","no",11,"jul",106,0,"unknown","no"
36,"self-employed","married","secondary",189,"yes","no",19,"nov",136,1,"failure","no"
29,"housemaid","single","tertiary",19,"no","no",5,"feb",110,2,"success","yes"
39,"technician","married","secondary",3663,"no","no",11,"aug",230,0,"unknown","no"
53,"blue-collar","single","unknown",0,"no","no",12,"may",140,0,"unknown","no"
47,"blue-collar","married","secondary",-614,"yes","no",26,"may",118,0,"unknown","no"
51,"technician","divorced","secondary",2323,"yes","yes",18,"aug",151,0,"unknown","no"
48,"blue-collar","married","secondary",425,"yes","no",9,"jul",693,0,"unknown","no"
32,"technician","married","secondary",5122,"no","no",13,"aug",31,0,"unknown","no"
36,"management","divorced","tertiary",608,"no","no",26,"aug",125,0,"unknown","no"
50,"unknown","married","primary",341,"yes","yes",20,"apr",670,2,"success","yes"
39,"admin.","married","secondary",607,"yes","no",12,"may",454,3,"failure","yes"
31,"blue-collar","married","secondary",1495,"yes","yes",23,"may",159,0,"unknown","no"
49,"admin.","married","secondary",381,"no","no",5,"aug",504,0,"unknown","no"
33,"unemployed","divorced","secondary",385,"no","no",27,"aug",29,0,"unknown","no"
26,"management","single","tertiary",1274,"yes","no",1,"jun",190,1,"failure","no"
27,"blue-collar","married","secondary",362,"yes","no",14,"may",332,0,"unknown","no"
51,"blue-collar","married","primary",377,"yes","no",3,"feb",143,1,"failure","no"
26,"admin.","single","secondary",802,"no","no",30,"jan",77,2,"other","no"
45,"admin.","married","secondary",194,"no","no",31,"jul",517,0,"unknown","no"
54,"technician","married","secondary",-315,"no","yes",10,"jul",2029,0,"unknown","yes"
49,"technician","married","tertiary",1843,"yes","no",25,"may",269,0,"unknown","no"
47,"technician","married","secondary",-9,"no","no",14,"aug",457,0,"unknown","no"
42,"housemaid","married","primary",83,"no","yes",7,"aug",184,0,"unknown","no"
50,"entrepreneur","married","tertiary",433,"yes","no",18,"may",47,0,"unknown","no"
37,"admin.","married","secondary",-107,"yes","no",28,"may",158,0,"unknown","no"
54,"blue-collar","married","primary",4503,"no","no",21,"nov",168,0,"unknown","no"
40,"services","married","secondary",51,"yes","no",11,"may",50,0,"unknown","no"
50,"services","married","secondary",961,"no","yes",14,"aug",757,0,"unknown","no"
57,"retired","married","secondary",49,"yes","yes",25,"aug",93,0,"unknown","no"
33,"technician","married","secondary",3470,"no","no",11,"aug",285,0,"unknown","no"
49,"technician","married","secondary",-147,"yes","no",20,"apr",390,0,"unknown","no"
35,"services","married","secondary",0,"yes","no",18,"may",146,0,"unknown","no"
28,"blue-collar","single","secondary",0,"yes","no",28,"may",386,0,"unknown","no"
58,"management","married","tertiary",172,"no","no",19,"aug",145,0,"unknown","no"
31,"admin.","single","secondary",-407,"no","yes",7,"jul",230,0,"unknown","no"
36,"management","divorced","tertiary",649,"no","no",16,"jul",237,1,"failure","no"
49,"blue-collar","single","primary",1040,"no","no",8,"jul",474,0,"unknown","no"
30,"unemployed","married","secondary",142,"yes","no",20,"may",350,0,"unknown","no"
29,"services","single","secondary",209,"yes","no",28,"jul",487,0,"unknown","no"
50,"management","married","unknown",3304,"no","no",5,"jun",1009,0,"unknown","no"
26,"student","single","tertiary",294,"no","no",5,"mar",87,2,"success","yes"
27,"housemaid","married","secondary",4848,"yes","yes",23,"jul",82,0,"unknown","no"
32,"blue-collar","single","secondary",1670,"yes","no",18,"may",183,0,"unknown","no"
62,"unknown","married","secondary",367,"no","no",2,"mar",139,0,"unknown","no"
34,"blue-collar","single","secondary",13683,"yes","no",3,"jun",115,0,"unknown","no"
25,"admin.","single","tertiary",1420,"no","no",8,"apr",124,0,"unknown","no"
34,"management","single","tertiary",340,"yes","no",3,"jun",633,0,"unknown","no"
44,"technician","single","secondary",1679,"no","no",20,"oct",718,0,"unknown","yes"
38,"management","married","tertiary",1198,"yes","no",2,"feb",63,0,"unknown","no"
57,"admin.","married","secondary",169,"no","no",14,"aug",180,2,"failure","no"
36,"self-employed","married","tertiary",506,"no","no",25,"aug",47,1,"failure","no"
41,"entrepreneur","married","secondary",1249,"yes","no",9,"jul",391,0,"unknown","no"
36,"management","single","tertiary",678,"no","yes",4,"jul",85,0,"unknown","no"
27,"management","single","tertiary",212,"yes","no",15,"may",373,0,"unknown","no"
37,"technician","divorced","secondary",23,"no","no",20,"aug",289,0,"unknown","no"
47,"management","single","tertiary",4402,"no","no",10,"dec",805,1,"other","yes"
31,"services","divorced","primary",459,"yes","no",7,"may",623,1,"success","yes"
39,"self-employed","married","secondary",4722,"yes","no",17,"jun",483,0,"unknown","no"
35,"admin.","divorced","tertiary",1555,"yes","no",9,"may",26,0,"unknown","no"
40,"blue-collar","married","secondary",61,"yes","no",7,"may",112,0,"unknown","no"
38,"management","single","tertiary",0,"yes","no",17,"nov",213,0,"unknown","no"
31,"technician","married","secondary",3706,"yes","no",20,"nov",129,0,"unknown","no"
36,"blue-collar","married","primary",1177,"no","no",15,"apr",330,4,"success","yes"
53,"management","married","primary",2096,"no","no",9,"jun",104,0,"unknown","no"
59,"blue-collar","married","primary",748,"no","no",29,"may",184,0,"unknown","no"
29,"management","single","tertiary",3357,"no","no",21,"jul",120,0,"unknown","no"
30,"admin.","single","secondary",3809,"yes","no",3,"jun",159,0,"unknown","no"
52,"admin.","married","secondary",395,"yes","no",15,"may",391,0,"unknown","no"
55,"blue-collar","married","secondary",1011,"yes","no",12,"aug",112,0,"unknown","no"
56,"blue-collar","married","primary",420,"yes","no",9,"may",76,0,"unknown","no"
32,"admin.","married","secondary",76,"yes","no",21,"may",189,0,"unknown","no"
24,"blue-collar","married","secondary",0,"no","no",28,"may",94,0,"unknown","no"
51,"blue-collar","married","primary",844,"yes","no",29,"may",184,0,"unknown","no"
36,"management","married","tertiary",1318,"yes","no",7,"aug",100,0,"unknown","no"
36,"technician","married","tertiary",167,"yes","no",28,"jan",57,0,"unknown","no"
42,"management","married","tertiary",2187,"yes","no",17,"nov",525,0,"unknown","yes"
49,"admin.","married","secondary",14440,"yes","no",21,"nov",60,0,"unknown","no"
48,"management","married","secondary",2294,"yes","no",26,"may",251,0,"unknown","no"
36,"management","married","secondary",80,"yes","no",30,"may",251,0,"unknown","no"
48,"management","married","primary",2537,"no","no",26,"aug",219,0,"unknown","no"
30,"technician","married","tertiary",569,"no","no",27,"aug",976,0,"unknown","yes"
27,"management","single","tertiary",0,"no","yes",8,"jul",46,0,"unknown","no"
38,"entrepreneur","married","tertiary",0,"yes","no",18,"nov",185,0,"unknown","no"
36,"technician","single","secondary",12,"no","no",12,"aug",587,0,"unknown","yes"
45,"technician","married","secondary",49,"no","no",29,"jul",65,0,"unknown","no"
44,"housemaid","married","tertiary",460,"no","no",17,"jun",491,0,"unknown","no"
42,"technician","married","secondary",613,"yes","no",11,"may",432,0,"unknown","no"
37,"entrepreneur","married","tertiary",7944,"no","no",21,"nov",102,0,"unknown","no"
48,"blue-collar","married","secondary",1143,"yes","no",17,"apr",264,1,"failure","no"
57,"retired","married","primary",-464,"yes","no",4,"feb",75,6,"failure","no"
44,"services","married","secondary",1989,"yes","yes",20,"apr",106,0,"unknown","no"
48,"technician","married","secondary",17,"yes","yes",17,"nov",81,0,"unknown","no"
56,"retired","married","primary",-1,"no","no",27,"aug",89,0,"unknown","no"
37,"management","married","tertiary",1698,"yes","no",6,"jun",95,0,"unknown","no"
47,"blue-collar","married","secondary",5306,"yes","no",15,"may",322,0,"unknown","no"
54,"housemaid","married","unknown",0,"no","no",14,"apr",94,3,"other","no"
51,"retired","divorced","secondary",1679,"no","no",12,"aug",417,9,"other","yes"
47,"admin.","married","secondary",3676,"no","no",18,"oct",567,3,"success","yes"
25,"management","married","tertiary",-242,"yes","yes",18,"may",600,4,"other","yes"
39,"services","single","secondary",471,"no","no",15,"oct",5,0,"unknown","no"
40,"management","married","tertiary",8902,"yes","no",14,"aug",464,0,"unknown","no"
38,"management","single","tertiary",1704,"no","no",1,"sep",222,0,"unknown","no"
34,"management","married","tertiary",3050,"yes","no",13,"may",469,0,"unknown","yes"
53,"housemaid","married","primary",2581,"no","no",15,"apr",99,0,"unknown","no"
32,"services","married","secondary",162,"yes","no",14,"may",297,0,"unknown","no"
35,"blue-collar","married","secondary",243,"yes","no",20,"apr",41,0,"unknown","no"
24,"student","single","secondary",1847,"no","no",9,"dec",390,0,"unknown","no"
58,"blue-collar","married","primary",0,"yes","no",29,"may",535,0,"unknown","no"
49,"management","married","primary",3371,"no","no",11,"nov",269,0,"unknown","yes"
45,"services","single","secondary",1757,"yes","no",20,"apr",1010,1,"other","no"
55,"management","married","tertiary",171,"yes","no",8,"aug",73,0,"unknown","no"
42,"entrepreneur","married","tertiary",157,"yes","yes",7,"may",650,0,"unknown","no"
28,"admin.","married","secondary",934,"yes","no",4,"jul",53,0,"unknown","no"
48,"blue-collar","married","secondary",-19,"no","yes",4,"jul",270,0,"unknown","no"
51,"management","single","tertiary",-55,"yes","no",18,"aug",119,0,"unknown","no"
38,"housemaid","married","primary",21,"no","no",26,"aug",634,0,"unknown","no"
27,"blue-collar","single","secondary",14,"no","no",14,"may",72,0,"unknown","no"
50,"technician","single","secondary",246,"yes","no",17,"nov",270,2,"failure","no"
44,"blue-collar","married","primary",887,"yes","no",12,"may",165,1,"failure","no"
40,"management","married","tertiary",51,"no","no",19,"aug",164,0,"unknown","no"
29,"services","single","secondary",-287,"yes","no",18,"may",196,0,"unknown","no"
34,"services","married","secondary",0,"yes","no",14,"jul",78,0,"unknown","no"
44,"self-employed","single","tertiary",2734,"yes","no",12,"may",897,0,"unknown","yes"
50,"entrepreneur","married","tertiary",52,"no","no",31,"jul",22,0,"unknown","no"
34,"management","married","tertiary",2594,"yes","no",21,"nov",161,0,"unknown","no"
